customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,PD,Expected_loss
3842204,5,3303.413563,14081.08903,54065.82427,3,673,1,1.0,2973.0722067
7964164,3,1838.417197,9226.523255,40724.00693,5,649,0,3.785213914580978e-15,6.262922119400424e-12
2685945,5,5827.699094,26595.77806,88404.12011,2,579,1,1.0,5244.9291846
3553471,0,2955.884729,2922.809204,46471.17864,4,592,0,2.6045412173507593e-102,6.928851249376361e-99
2118635,0,6125.745268,2375.164565,86482.23586,2,591,0,2.751280950050025e-109,1.5168281634636734e-105
2044719,5,2609.55343,12031.06091,41105.84434,5,728,1,1.0,2348.598087
8419252,0,2322.380465,2440.027074,38492.15745,4,649,0,1.1373004175968284e-104,2.3771198453968952e-101
1925180,5,3953.622655,16652.62854,56219.61162,3,642,1,1.0,3558.2603895
2852293,2,6358.093287,16610.19224,95430.26906,5,626,0,3.9253571994964167e-50,2.2462008533275756e-46
1628363,1,772.9706822,1988.146746,19082.80078,3,615,0,2.8199078875524347e-53,1.96173551122431e-50
6747106,0,3702.538282,2408.572436,75499.27123,5,655,0,1.9927568902437676e-141,6.64043280556214e-138
7595098,1,4250.859078,6010.114775,73057.85734,7,752,0,3.851054915586827e-131,1.473326257301891e-127
8425387,3,5958.102339,12941.4633,70002.34484,4,582,0,0.020248980179114077,108.58094655078982
2332956,5,3479.502788,14931.80856,56988.92226,4,520,1,1.0,3131.5525092
5328237,2,3325.686655,13134.21962,86012.03221,4,626,0,5.344869173510791e-48,1.5997824074759148e-44
5269776,0,4738.594387,6702.079563,94982.72693,3,637,0,4.233560957739028e-118,1.805501537222805e-114
8724194,5,4194.339297,17940.14287,67188.66182,3,558,1,1.0,3774.9053673000003
2437702,1,5720.344503,10217.00208,89321.99075,6,715,0,1.776848146219574e-113,9.147765173303593e-110
8399441,0,4545.342262,6554.99744,81556.14511,5,547,0,4.760605868013619e-120,1.9474724740146745e-116
3964026,0,6631.715979,8289.561229,103171.7885,3,683,0,1.9938473859508984e-121,1.1900366612188157e-117
4415763,0,2863.629712,2979.892352,49107.01107,2,669,0,1.1844041541911576e-91,3.052525434262226e-88
7500422,2,6263.446796,15525.82364,86388.75053,5,616,0,4.547250264047645e-46,2.5633314087263438e-42
2429834,3,5268.472872,17191.48776,84271.81285,4,606,0,0.022983636054119193,108.97979674594329
5976325,0,3494.585538,5019.361403,74639.60108,3,682,0,9.875311039213537e-115,3.105910722679864e-111
4795685,1,2233.040504,5462.21697,49571.76917,6,694,0,1.0821421375704949e-101,2.17482050185205e-98
8528290,0,5413.322548,3473.557926,73277.28454,4,571,0,3.305430599880477e-115,1.6104025797463937e-111
6538976,5,5069.924765,27061.74485,87752.8963,4,605,1,1.0,4562.9322885
6203032,0,6724.54209,3738.62143,87012.98514,2,760,0,5.099636567037288e-122,3.086344866487082e-118
6864481,0,3278.505192,4650.685435,64489.68835,5,648,0,1.1076603489214223e-125,3.268323184420273e-122
4294684,0,4694.615787,4860.423871,74006.95216,4,693,0,9.849170059229316e-125,4.16142623240151e-121
3063966,4,4881.630077,19837.04438,82526.13401,5,652,1,1.0,4393.4670693
1899325,0,4224.620829,3210.856377,87341.92211,5,706,0,3.1187891608413827e-152,1.1858131485134944e-148
4231925,1,4366.062947,11417.62362,96329.80726,3,585,0,4.457540761019214e-72,1.7515713196285358e-68
6328138,0,1628.224064,1178.728237,22945.51843,3,613,0,3.969128573793831e-84,5.816367591265003e-81
6282008,2,3736.312607,10222.41948,59826.47942,3,640,0,7.726240507518917e-29,2.5980884831661306e-25
4074480,1,2503.071141,3989.566811,35775.83173,6,674,0,6.760071998066962e-94,1.5228847016499257e-90
8605191,0,5754.108133,1727.817099,73168.31154,4,594,0,7.732658132792649e-123,4.0045095946449696e-119
3674432,1,4046.886347,8056.459594,67156.01152,5,696,0,6.138733927822727e-94,2.2358482668334327e-90
4719420,1,4821.075352,7447.861135,80906.49679,6,595,0,5.680955438774587e-105,2.4649482817517855e-101
7579723,4,3889.452505,14572.86442,58593.22685,2,682,1,1.0,3500.5072545000003
6505931,0,3338.48609,5389.226165,70779.95097,5,522,0,9.206833358610693e-115,2.7663196590602806e-111
2136532,0,3312.712812,2932.9688,59845.70049,5,710,0,2.7908750702220075e-134,8.320830841634259e-131
7212875,2,7757.389118,13847.32655,105325.469,6,673,0,5.379975727231917e-80,3.756110864537971e-76
3666279,0,2141.99784,2516.832393,42500.5186,3,631,0,1.7855195727156154e-95,3.442121161231114e-92
8294885,2,3353.219834,7784.64305,52503.9492,7,775,0,5.688247357196534e-87,1.7166549472964554e-83
1436334,0,5444.719522,6443.983359,72190.37068,4,683,0,3.1414693469648e-116,1.5393977533065454e-112
6649387,0,1791.898603,2484.332424,43474.80633,4,615,0,2.4621542231422193e-105,3.970737641537184e-102
2325952,4,7257.145233,33846.5435,121346.0514,0,692,1,1.0,6531.4307097
7506533,5,7516.613946,34431.28513,110858.505,3,659,1,1.0,6764.952551400001
5935610,5,3838.979905,17987.11053,69364.65894,6,523,1,1.0,3455.0819145
7583358,1,4442.595893,5781.417232,76842.99478,7,653,0,3.470837913813926e-124,1.3877577235060592e-120
6979004,0,4085.634878,820.6393796,82063.93796,4,557,0,1.3206274654086602e-130,4.856041470166524e-127
8099678,2,3973.657805,9369.089493,63687.96336,5,725,0,1.4100506994073194e-63,5.042753070431043e-60
3122757,1,5318.358155,6846.42862,90137.15643,5,645,0,4.092602065386379e-108,1.958933121265574e-104
3735509,3,5043.896491,14816.74108,83481.06361,5,643,0,5.892971820089767e-24,2.6751185896421396e-20
6163884,1,3692.192911,6227.510502,64364.64003,7,656,0,1.0850138515799005e-114,3.605472406026103e-111
5449290,2,8729.634257,15180.99072,116289.8622,5,547,0,3.290565591609453e-59,2.5852890702077417e-55
2624090,3,5737.754755,17009.67596,81150.56651,5,591,0,8.932911302778564e-09,4.612936887315985e-05
8552887,1,5288.426456,5237.528081,83910.92987,6,670,0,1.1014712816127193e-121,5.242544879584438e-118
8737744,1,5192.897588,11918.63576,87466.95298,3,535,0,1.1664502244857412e-57,5.451530901528657e-54
4788945,2,4865.847316,15238.16133,93768.87711,6,680,0,4.225631639074607e-71,1.850515053245627e-67
8849531,0,2582.405695,1459.953649,39906.80807,2,604,0,2.0296440588293122e-83,4.717227938709358e-80
6350228,0,4613.023974,6629.04622,102596.7528,2,587,0,1.1112225686344778e-108,4.613486714604636e-105
5953991,2,1559.787581,4601.123932,25489.21675,3,680,0,1.1792222093255396e-28,1.655402541610823e-25
3659357,0,3964.219887,3297.161548,58981.56294,2,610,0,1.8192031488463638e-90,6.4905491710348e-87
7715955,1,4686.171327,6981.038364,66798.16522,5,688,0,1.3410810805323435e-95,5.656082136095562e-92
2951271,0,7870.565358,5059.104252,96649.44895,6,736,0,5.288883409381565e-162,3.746385228994153e-158
7692292,0,4232.818033,5699.713752,77013.16561,5,629,0,2.187911659774324e-128,8.334928735293346e-125
8896053,0,4175.187748,2875.543945,59508.3302,4,565,0,7.589460640468912e-108,2.851868077201263e-104
4182456,0,2492.606451,4228.410783,51304.71935,5,635,0,6.719534779267499e-117,1.5074240164668927e-113
7173017,5,6277.60766,29268.30503,96766.69729,4,502,1,1.0,5649.846894
7662017,0,3420.828745,3552.974616,62838.86515,5,751,0,1.3746557808265543e-138,4.232215808578707e-135
4080181,3,4646.266068,13442.32491,60701.68951,2,636,1,1.0,4181.6394612
4458023,1,2602.371704,5358.833175,53109.93483,7,637,0,1.4883328945859436e-108,3.485875869902587e-105
1769864,5,8638.366979,32789.35274,111631.4497,4,627,1,1.0,7774.5302811
1743855,1,1398.610404,2649.708007,21976.97259,4,808,0,8.562243761751882e-83,1.0777718886093254e-79
4733481,0,4073.509733,2605.016456,58722.57072,5,628,0,4.381434224048247e-125,1.6063033460543853e-121
8926250,5,5147.240256,24172.04657,80263.5013,5,699,1,1.0,4632.5162304000005
6982915,0,2044.175904,2822.32483,53291.82315,5,571,0,6.790052914863739e-117,1.2492056299904477e-113
8801271,5,1161.622575,4358.676331,15679.04216,3,656,1,1.0,1045.4603175000002
1994622,0,2400.011482,2940.287718,41179.41264,3,702,0,3.671032192905832e-100,7.929467472389072e-97
5577735,0,4408.530867,6526.566353,80855.42605,3,598,0,1.4936802320137156e-104,5.926441867434169e-101
4739563,1,6055.781329,11669.25375,94461.80098,3,583,0,1.3365097000206709e-67,7.284249438671313e-64
2831029,1,3562.599104,5049.934779,51958.08895,6,585,0,7.021868770056006e-92,2.2514493049746401e-88
8768241,0,3048.242505,2320.84863,51686.57087,3,631,0,7.916675071610114e-102,2.1718750906400283e-98
3465582,0,3480.248736,5225.467493,54702.68846,4,710,0,1.8424787146486197e-112,5.771055795986487e-109
5166994,0,5539.953278,6018.77226,82383.01556,4,587,0,4.220899107590969e-115,2.1045225462485277e-111
7434183,4,3103.399217,13222.35757,56943.83738,5,595,1,1.0,2793.0592953
4916162,1,5315.399029,12105.95241,116033.6859,5,718,0,1.2935269706937485e-117,6.188050803609777e-114
3940405,1,5103.454463,6494.28236,70119.71569,4,696,0,1.0184201146059903e-89,4.677714611185422e-86
4974939,0,3182.855198,5625.584262,66305.75915,5,641,0,3.2551693284711455e-123,9.324659355745101e-120
7930626,0,4414.107643,8292.948642,78644.36769,5,597,0,1.5770163289604849e-117,6.2650078477202514e-114
1483377,0,2782.976666,4693.405651,61574.74352,5,636,0,9.758318014545347e-123,2.4441454200498434e-119
1869686,3,2134.55906,6982.246551,33955.82279,2,622,1,1.0,1921.1031540000001
7583003,0,4108.411025,6109.221156,68403.83758,4,705,0,1.9663845648026002e-118,7.270844422882347e-115
4963164,3,3518.762182,13286.8404,66812.45997,5,627,0,8.083184582778025e-17,2.5598523798004287e-13
6270923,1,6213.579561,11450.60109,100836.8991,4,587,0,1.5487155050595742e-83,8.660760307237766e-80
8469963,5,4424.819601,20384.26767,73983.50212,5,466,1,1.0,3982.3376409
2815777,3,4149.558504,12611.42901,68989.27516,4,676,0,1.0454890252613227e-14,3.904486088050613e-11
5736580,5,4655.037497,17805.15733,61878.03605,4,665,1,1.0,4189.5337473
1048623,0,4774.75626,4469.535616,77772.30174,6,645,0,2.919769406300549e-144,1.254706852544103e-140
6467769,5,4280.901448,21337.62586,71207.07966,3,536,1,1.0,3852.8113031999997
4473386,0,1900.986419,3847.513701,41253.23552,4,670,0,8.73215515220024e-105,1.493973751764018e-101
4467576,2,5149.749879,11248.29766,76558.43967,3,577,0,1.3014152309694782e-29,6.031766635392445e-26
3991729,0,1798.781031,1125.853784,30965.75281,6,648,0,1.78368866546018e-124,2.887618802975529e-121
1473500,2,2886.299266,8551.678397,72421.27727,8,693,0,1.5349942161561656e-101,3.9874074114652075e-98
4127457,5,4526.204583,18263.57037,68132.125,2,638,1,1.0,4073.5841247
3819169,0,3593.848813,648.4536847,64845.36847,5,653,0,3.090573740942846e-139,9.996349293338776e-136
8301445,1,4380.282081,7210.509415,81805.58229,6,726,0,1.4720330996992572e-120,5.803128188326389e-117
3937900,0,4288.289789,3218.942708,75866.45738,2,610,0,7.512985593674646e-103,2.8996073465633186e-99
3112394,1,2837.829935,5097.639862,56393.90288,5,607,0,6.507950237495692e-88,1.662161039951007e-84
5647158,1,5050.294751,8271.918182,77954.06858,6,744,0,2.8800456070108117e-115,1.3090571290554581e-111
1520115,3,2083.689551,5628.897462,37749.53899,7,708,0,3.9607669641293066e-51,7.427707863392005e-48
7892975,0,3041.2662,3628.841776,49445.67245,4,640,0,4.469362640949197e-107,1.2233269381915375e-103
2431885,0,2808.36336,633.7052285,59887.20754,4,642,0,3.7231397831970076e-125,9.410336416159937e-122
5243213,0,3877.815839,7412.771296,80568.18389,4,655,0,2.943894176819274e-118,1.0274291520488684e-114
6999739,0,2853.326396,3086.037758,43838.53453,5,536,0,2.129967479965225e-104,5.4697431898857405e-101
6375728,0,2282.40746,2915.238449,40307.78339,3,573,0,2.4045312294081652e-86,4.93930801422375e-83
6207716,5,4029.120901,23608.0297,70688.73847,4,596,1,1.0,3626.2088108999997
7629971,5,3837.924807,20105.33823,60772.965,4,578,1,1.0,3454.1323263
5894347,2,3688.934763,8472.725133,60837.93048,6,678,0,3.836404538047844e-70,1.2737021458802084e-66
8471910,0,3983.6763,6719.219449,93956.24066,6,481,0,8.417617846026145e-133,3.0179758244104264e-129
6645706,1,3647.987402,4436.611986,61807.09221,6,626,0,2.36148119669385e-105,7.753188290039145e-102
7463831,0,3928.799813,2929.216684,59258.86563,6,599,0,7.557357872060728e-132,2.6722211575073644e-128
2254219,0,4480.301345,7388.165976,83998.12004,3,671,0,1.5234133744737378e-111,6.142815891581109e-108
1208264,1,3921.39497,7101.469091,64138.13594,5,719,0,2.2179664706618113e-97,7.827770305513691e-94
4007276,0,4428.731632,1871.354794,78621.65929,4,652,0,4.78648806627868e-134,1.9078263994787013e-130
4657503,0,3296.807754,3882.950911,58194.52692,4,689,0,1.661325693330562e-117,4.929364284922461e-114
4096201,3,3477.427531,11703.17663,56829.66987,3,672,1,0.98797836361258,3092.060845492843
4511773,0,5295.409696,7681.703656,69913.65807,2,686,0,1.965019726478692e-90,9.365026061183879e-87
6685377,1,2279.573451,4207.273725,38656.46856,4,508,0,8.081598793941997e-58,1.6580338247073418e-54
6399908,5,6612.864461,26867.80342,95484.20393,3,508,1,1.0,5951.5780149
3632088,3,3592.64706,13832.80847,66806.85845,6,632,0,1.0248695239224937e-25,3.3137950338033716e-22
6652713,0,5254.585205,4235.009482,78727.73528,6,674,0,3.6195608785028834e-148,1.7117361936700252e-144
4171785,1,6132.273139,11441.89538,87718.39444,5,711,0,4.4485175846700685e-97,2.455157240355728e-93
8466806,0,2788.659451,4281.230091,65894.18233,5,610,0,1.3744326187498813e-124,3.4495420608355828e-121
6717133,5,5781.08226,26382.09481,83838.47345,4,611,1,1.0,5202.974034
1795767,5,5700.276794,26488.38806,92408.95124,3,563,1,1.0,5130.2491146
5593974,0,4084.190132,1954.807927,71765.78224,4,687,0,9.653597312209203e-133,3.54844141927439e-129
7251499,0,3125.744929,5527.530353,88913.64545,6,680,0,1.0942752345970791e-154,3.078382738924895e-151
5449533,1,5654.793166,6422.752118,83433.35351,5,617,0,3.219681701153396e-101,1.638597067233973e-97
7863317,0,2407.832733,3965.907967,41116.64213,4,650,0,1.3345580311048899e-101,2.8920532602441477e-98
4994481,1,6288.85966,8659.953799,87570.08513,4,691,0,1.4054217139237874e-93,7.95464992978503e-90
7590166,1,3900.251669,7899.511848,79331.86049,5,630,0,8.275894371201614e-97,2.905026375037212e-93
6471692,0,1820.797385,3193.597105,42945.18409,6,647,0,1.9720852632267704e-126,3.231690921252306e-123
2725587,0,4666.030644,2868.036196,68800.0631,5,731,0,1.1446204190788827e-141,4.8067505560531705e-138
6809367,4,5759.938932,22075.14038,82613.51713,3,648,1,1.0,5183.9450388000005
6603449,0,6769.018957,3353.974162,98358.51469,1,632,0,4.382050599212361e-108,2.6695965218941512e-104
3116295,5,4924.18635,19222.27301,68772.97856,2,644,1,1.0,4431.767715
5314521,1,4546.658146,9184.921934,78897.65907,5,701,0,7.570664303291599e-99,3.097910027267294e-95
8749364,0,2701.848689,3896.229771,63045.80042,5,597,0,1.6950255760807278e-122,4.121732367499666e-119
7388400,5,1638.272823,9853.210742,31180.11516,2,618,1,1.0,1474.4455407
1822990,0,4309.2374,4339.783315,66627.25159,5,586,0,1.3491332321402047e-120,5.232361843369307e-117
1614863,0,4553.580228,942.5882575,94258.82575,5,606,0,4.934492828519062e-154,2.0222648081236976e-150
1326443,0,4917.211867,7313.751921,93533.48746,3,608,0,8.72499455756198e-112,3.861238210015877e-108
6620420,0,2886.126559,5083.890754,63053.82913,3,601,0,2.942918618608689e-98,7.644272027527916e-95
8215007,1,2786.896539,8267.909213,78945.05344,5,611,0,1.0796801989662703e-94,2.708061308753337e-91
8097159,1,2653.699417,5212.351275,48634.33793,6,604,0,5.8318129201892596e-92,1.3928290691723375e-88
3944581,0,6497.219051,9015.379962,124317.1693,4,610,0,1.4280151038700785e-137,8.350314244182376e-134
5219766,1,6605.685327,13085.73352,84427.7947,3,684,0,2.537685904404024e-65,1.5086839088930749e-61
6314026,1,5387.692424,8408.482367,77271.27691,5,658,0,1.0518476125126941e-94,5.100328271823417e-91
6915560,5,2312.683171,23734.39916,66450.11905,5,557,1,1.0,2081.4148539000003
3076393,3,4921.612545,12795.9136,69407.04713,4,607,0,2.634216328496752e-06,0.011668132915716108
3136897,1,5057.670629,10220.47239,100113.9828,6,539,0,5.335248153373939e-104,2.4285535095371276e-100
4884959,2,4265.324672,10992.81977,70174.59124,5,665,0,1.82601584746961e-56,7.009695401107605e-53
1810103,1,4379.556894,6895.11199,66764.16367,6,666,0,3.2740833012458577e-104,1.2905130684151418e-100
3302159,1,3097.726306,5869.772482,46601.89065,5,746,0,3.1301415272358e-92,8.726689575379218e-89
4533385,0,5587.896567,6187.078156,93643.05616,3,547,0,2.026703173764888e-108,1.0192506936307938e-104
8681980,1,4018.074746,5967.563042,61029.69369,5,683,0,6.024180671995568e-95,2.1785047401138032e-91
5681159,0,6340.113662,2492.875088,111272.6914,2,572,0,4.7459985679686e-125,2.708115332454914e-121
3229628,0,4618.442648,2520.068873,66941.65827,3,647,0,3.09357797581391e-112,1.2858761212571226e-108
8214578,0,5047.954915,6863.730333,76614.1146,5,614,0,1.027751432314725e-121,4.669238604736266e-118
2744800,2,3409.418479,8977.27172,79663.98756,6,555,0,5.169720853632309e-70,1.5863167628681084e-66
8081952,1,2318.533799,3953.867057,35303.43939,7,555,0,8.488963057793165e-92,1.7713752991160257e-88
7683882,4,5684.717836,17655.18611,86966.27279,5,536,1,1.0,5116.2460524
8203165,0,3834.651319,4786.764461,66277.55024,5,670,0,3.6170454908181947e-128,1.2483097436024096e-124
4168771,0,6267.988685,5396.157444,88878.79936,3,627,0,5.764505966861075e-115,3.2518672357410188e-111
6670185,0,3960.814612,6746.168643,73469.25763,3,609,0,4.855897928011854e-100,1.730998032088489e-96
3947324,0,4130.422885,1749.347943,59001.9326,2,484,0,2.775157638947408e-82,1.0316317159251847e-78
1947128,0,2379.489254,1402.773808,50928.4222,4,585,0,1.378079955208997e-110,2.9512138001153485e-107
6578481,2,3637.942605,11816.70657,67412.03101,3,596,0,8.95999928741835e-25,2.9336366833621974e-21
3194189,1,4455.630481,8261.398433,83089.12888,7,671,0,1.610072586482879e-122,6.456499643660062e-119
3802810,2,3619.857951,11012.95755,61770.64478,3,601,0,8.968230026087463e-24,2.921734688969668e-20
1344601,5,5359.113941,22886.82158,83477.58338,3,640,1,1.0,4823.2025469
6318664,1,4508.65364,8907.094594,81131.16826,6,548,0,7.664116426482669e-96,3.1099361781280394e-92
5423738,1,5697.61176,9131.977778,81124.04055,4,698,0,1.0789335427465909e-88,5.532609997270295e-85
1617987,0,5465.042881,4614.327075,83454.52049,4,615,0,1.643289224572578e-123,8.08258147035694e-120
4658741,5,4441.486094,22838.88517,81900.15244,3,610,1,1.0,3997.3374846
7314559,1,3173.914292,4546.234225,47484.2021,6,657,0,3.621780425223768e-98,1.03456985886932e-94
8005686,4,3124.798694,14791.12847,59611.90764,5,631,1,1.0,2812.3188246
6893696,0,905.2093892,918.1759316,13591.98801,3,604,0,5.408631331554075e-78,4.4063494776396425e-75
4386807,0,6154.415356,6771.136437,99514.82254,5,545,0,1.724688415017675e-130,9.553003979130072e-127
7859074,0,6213.438662,7180.073417,99021.1212,3,607,0,1.2988199386375353e-114,7.263124219536235e-111
1821099,0,4436.199793,5565.214454,89702.8067,5,610,0,5.106463186040479e-136,2.0387961835987404e-132
4336999,1,5010.449435,6911.100617,96516.50602,6,663,0,3.8325157955060414e-125,1.7282363941999642e-121
5344900,0,5340.757819,8525.185924,103051.0367,2,653,0,9.416572275109408e-109,4.526246880582228e-105
4807664,2,3325.400553,11499.39887,75547.89838,6,584,0,8.758211420984886e-62,2.6212104992370647e-58
